review_id,user_id,business_id,stars,useful,funny,cool,text,date
x3l2rPamgeBkKvyrP8NhDg,NbBkQra0b5qMqdsbuKSyZg,MWAzAdxacgzj2I64jwv57g,1.0,5,1,0,"I should've read up on this company on YELP/BBB before I agreed to the ""free estimate."" My story is going to sound familiar if you've read the other reviews here, but I have to write it anyway. A salesman showed up at my door, uninvited, to tell me I probably need windows and they would love to do a free estimate. After a brief discussion, I agreed after being told it would take ONE HOUR and wouldn't interfere with our evening dinner/routine with our children. LIES! They use misleading tactics to get in your door, and then they WON'T leave. It's annoying, disrespectful and forceful. The salesman that came to the house for the estimate was nice enough, but after two hours of lengthy sales pitches and measurements, he still wouldn't leave. My husband was grilling outside, our kids were hungry and ready to eat, and the dude still wouldn't stop talking. He just offered to talk louder as my husband tried to finish grilling. What!? I really couldn't believe it. He said he would go work on the estimate in his car while we ate and then we could let him know when we were ready to talk again. I went outside and told him my husband was putting our kids to bed and wouldn't be coming back out. I made it very clear that he was nice, but that we were 100% misled by the initial salesman. After more pushing and what I perceived to be a decent acting job (where he ""appeared"" to be appalled at how we were initially misled into agreeing to the estimate in the first place), he actually WASN'T going to leave me with the written estimate after all of that time. He said it would take him 45 more minutes to put in all the numbers. After mentioning several things about how serious my need for windows was and how it could cost more if I didn't do it now, He finally offered to just leave it in my mailbox after realizing I was serious about being done with this pitch. Frustrating night and very disturbing business practices to me. Will never use them now... not to mention the quote was ASTRONOMICAL!",2018-02-02 01:57:02
wrK4JlP8M6T5lTssGVYoQg,hCAGDMzk04uJfq6yBXgRlg,Wc-c_hQK4vFCl9keeVTUZw,2.0,2,0,0,"This is the second time I have been to this restaurant and this location and definitely is probably just for oyster that you should come and maybe the turtle soup. Because everything else is either overpriced for the quality or portion. Then there is a lot of don'ts in the menu like you can't have gator on top of a salad. Or can order half orders either. 

The group was large and we got decent service. I did ask for a salad with friend oysters and they gave me a side salad. Which is a very small plate. I literally paid $40 to stay hungry and unsatisfied just because there was not enough food and you could not do these add on. Also because of the small side salad. The seasoning was pretty good but found that the blackened gators were a little salty. 

The water was slow to be filled, and the fried oysters felt cold. Actually I get like the AC was blasted on my face and my food. 

I don't think the waiter had much to do with it but definitely fix the portions or the price. I will not recommend this restaurant to anyone and I do not plan to come here again.",2019-11-06 15:54:52
v4UjzFVs2jXt624Ek8tkVQ,kSQKDRewaDlzqhwEP1Ba9Q,hk5U9fyh9pfGUA1oRXC9GA,1.0,0,0,0,"Unfriendly employees & horrid service. I was told they would call me when the part comes back in stock about a month ago. The only way to get an update is by contacting them instead of waiting for them to call. The reply I get on the phone or via e-mail is rude. I was told the repair would cost $120+. When I contacted Apple, it was going to cost me $86, including the shipping. 
That means I could have had my phone shipped & have had it back to me by now. 
I won't be using this place again. Use them at your own risk.",2020-09-04 16:17:03
4zyRBOLoo1OU756kqWaimw,yIhKi0AQzJ7qz84Wp3tH4g,Wx2G_Vbly6uHK4kuAeEg6A,1.0,0,1,0,"Fuck this place.  Never get your order right, never on time, the entire place is ran by incompetent morons.  Food is decent but if you want anything to be ready when they say then go somewhere else.  Been a customer for year but this place is garbage compared to what they used to be",2018-09-16 02:27:27
RVgr27mvj9x54gAqWnvP3w,cNmg2PHQ7EqiuCuQwu5Ljg,Z_xbp4N5MDssZxdUohybTg,1.0,0,0,0,"Unfortunately, we were very disappointed with our family visit to main event. We had reserved lanes a week prior to our visit and when reserving we were told that we had to order two food items on top of the other fees to complete the reservation, no big deal. We were told that we would have a waiter for our lanes and that the food that we reserved with the lanes would be out at 8. After spending a half an hour waiting for a server we finally stopped a worker, this worker said that he was clocked out and could not help us. (Btw he was there the whole time we were they helping other people but not us, very rude and unprofessional) So then we asked someone else they finally took our order... however it took about 1 hour and multiple visits to a manager to ever get our drinks. Oh and remember the food we we had to order to reserve our lanes that were promised to us at 8... well those never showed up. Until after we again had to go to a manager and didn't show up to our table until 9. This place was a disappointment and poorly managed. Will never waste my money here again.",2019-02-10 14:56:31
0N57B6-v0Ie6zVId9VIDbA,WD2iKGeoK8r4gAjfDH2UQw,Wy5ktr3Rxaz3u_XJegHWZQ,1.0,1,0,0,"I made a reservation for memorial day weekend, my credit card was charged and payments were posted 15 plus days prior to my arrival date, I called this property as soon as I noticed these payments posted and the super inefficient old miserable lady at the front desk stated my reservation was for a previous weekend and I was charged a no show fee, I explained that I was coming by boat and even have reservations at the marina that demonstrate their error. She stated "" I'm sorry but your not getting your money back"" I'm a diamond member with Hilton, I make reservations weekly and never ever had a problem. I was told by the old Nazi I could call the manger on Saturday morning. I asked if she could FW my contact info to the manager, she raised her voice and said ""it's the same number you called you call Saturday""  great customer service. I have stayed at this property many times. Never again if that old bitch is still employed. I called Capitol One and I'm disputing the charges and if that fails, I will sue them. I made this reservation on my family's way out of state for a mini vacation and they charged me for a no show the following day. This review and many others will not be removed until they reimburse me for there mistake. Think twice before you book at this property",2018-05-10 12:08:32
o8vuM8170Jfric3HjCz33Q,LuyljkMoQ7qYIkRVuSN02A,3_00hw44GpzTcBeyRCsKSg,1.0,4,1,1,"This is the worst hospital I have ever been in!  The nurses are rude and act as if you are bothering them if you ask for anything.  There is a lot of misinformation being passed on to the patients.  The Physician Assistants offer medical advice as if they are doctors.  

DO NOT GO HERE!!!!!",2018-12-05 13:21:51
Hf-IwygOfM1vHdyP_nJX1A,Gm2JeBstYimvahBM8a6n_g,wUDuRxeN9hiDGvV_s4iVoQ,1.0,4,1,0,"This where I bought my first car. I was not able to get a loan from a bank even though I have a good steady job.

The sales person Audra was very amicable, helpful and showed me different cars for buy here pay here deal.

However, the  finance guy was a different story. I had to pay an exorbitant interest rate if I wanted to buy and was not willing to work.I was desperate for a car so I just signed the paper.

After nearly 2 years of paying more than my monthly installment , I called back to see if I can refinance and got  very rude short answers . Seriously ! 
To make  the story short, I understand you want to make a profit , you are in a business after all., but you can be polite and courteous to say the least!!
I cant wait to payoff my loans and get out this dealership.",2015-04-26 13:49:24
BSK8QdohG1UX2Jct5qsGWg,tUOu1UnFolo6NLQ6c7ws5A,WW5Ye9iR0jSg0nN_ezxdvw,2.0,18,7,5,"Let's get one thing clear right now... I am poor. I like to save money where I can so I can spurge on important things, like books or coffee. Like I said, I like to save money, who doesn't. What annoys me most about Savers is that they have become overpriced. They sell shirts and such for almost the same price as Wal-Mart! The housewares department has the same issue, over priced.  The selection of items throughout the store isn't too bad and you can score a few good finds if you're willing to look.

The children's toys are pretty good and priced pretty well. Grab bags for a few dollars, filled with toys. The book section is pretty good and I've managed to get hardcovers that had been released only a month or so prior. 

Seriously, my biggest peeve about this place is that they are charging retail prices for thrice used crap! If I wanted that, I could go to a retail store for brand new crap. Thrift stores were designed to for ye of little cash to get a few necessities for next to nothing, not next to retail.",2010-01-28 03:04:24
ChKK4IkFL4DZ2_u-MU3h5Q,xuVDpZJqbAZe04MDCWuYyg,BY-du320SIHBR9MYUrZSZg,1.0,0,0,0,"I'm leaving one star even thou they don't deserve that!!! Service is horrible, it took 45 min to get our overcooked steak and overcooked lobster tail which cost us $39.99. Disgusting. Spoke to an Un- Professional manager which was not shaved and filthy clothes on with flips on feet!  Beer was warm and the only thing we ate was the homemade coleslaw!  We drove over an 11/2 cuz of the reviews on Diners,drive-ins and dives!  Saw on tv today and didn't realize it was 13 yrs old!  Don't waste your time!!!",2021-05-29 00:43:15
vV8Ay_tuFY1N7C0YU-AhbA,-IgKkE8JvYNWeGu8ze4P8Q,qclZoDz3sjT7v5xOSj5P2Q,2.0,1,1,1,I am sure this is better during the day...but trying to find your way in here at night is a chore.  Completely dark except a few candles...which would be wonderful...if you did not have to pee.  The big fat dudes gathering around the table at the small entrance into the outhouse style restroom asking why we were all standing there.  Really?  One restroom and it is an old mens restroom with no TP.  I asked this other dude to save my spot.  I went to the bar...gathered up bar napkins and tried to give them to all the girls.  One was a total drunken pro and was taken back that I was nice to her.  So I was like well screw you wipe with your hands and wash them in your plastic hand granade...I could care less.  I used my yoga legs and held my breath and my panties so nothing of me touched nothing in here...and I am sure I was not standing in water.  Then a group of drunk chicks...who were hilarious...decided everyone in line needed a group photo for her bday LOLOLOL.,2012-11-15 22:05:28
4ZQ49I6FItGE7P4Kfw7xHQ,mcWhQ1SBarqyMh-R3MtOSg,xZhilmojvTW0GCWrbhwOkw,1.0,0,0,0,"I just bought a house and had no appliances. We first went to A1 appliances and picked out everything but wanted to give these guys a shot. Well, big regret. Delivery was a disaster. Firs they tell me they don't have one of my appliances. Then they hook up my washer and flood my laundry room. Luckily I hired a plumber to be there. Then they bring in an electric stove when u ordered a gas stove. So I had to take another day off of work to get the correct appliance delivered.",2018-02-27 02:50:16
BG8mydNVF2lqJZvI9w4SHw,7teH9XueGEBwWKbtc20ufQ,EOdm9NE3Aq_EN2A5VzN68A,1.0,0,1,0,Got up early on Saturday morning drove all the way over there to find out that they can't take framing orders. I understand their system is down but they should have some type a manual process to service their customers.  it's better to go to a local business  that's actually invested in customer service than some chain store invested in profits.,2017-06-17 13:20:00
-xcpB3wRErVtKrqW0DO_LA,HjkmxEdfZCsDsdmLsHnolQ,YvrV_Tc9syF2Wch0HOIT3A,2.0,1,0,1,"Cool space. Great for groups. Service needs some work. Over priced.

Single diners seem more of a disappointment and hassle. Servers dividing the tables geographically leave only sunny tables available when there are a handful of shaded tables nearby but are ""out of service"".  This is a large patio not a fine dining restaurant. Service shouldn't be segregated by geography of the ""room"".

Decent food. Salmon spread equals one giant lump of cream cheese at the bottom of a pile of salmon and onions.  Shrimp A-Go-Go was excellent. 

All in all, no reason to go back even though I'm working around the corner for the next few months.",2018-04-29 21:52:49
XqC2WyBGDDlBPIn7jrGsIQ,TGNkYnP-hfzK0rYuJILZ0A,wGDGmvKQK2vslMEodf-v4w,1.0,0,0,0,"Was charge for a primo size but as you can see it's not the primo signature seeded bread and wasn't the right toppings on it , was suppose to be sweet peppers and the other 2 orders was with regular bread too as well but got charge as a primo size smh never going back especially when my other co workers told me they mess his order up twice before and he even said he not going back wish he told me before I did .",2021-03-16 16:50:36
_ZBoiI2JTOk8opzOM3yv2g,W4GvAEbERdv4kB0sKfykGg,waWvlZPOgPkfSTsnCju4aA,1.0,0,1,0,"Very average food. In fact do not have high expectations based on the price.
I would say very expensive based on quality of food. On pics they show they serve on banana lied, but they don't.
Vegetarians: worst thing they don't use separate utensils, they cook on the same vessels and they right that on their menu this thing..being Indian restaurant they should know how important it is the separate and give this comfort to vegetarian customers.
Service was very slow, they just try to avoid giving extra Sambhar 

Not recommended, try another cousion or place.",2021-08-02 08:43:16
y_4t2t7tbzazrcHNKIe-hQ,h6Mmapf4h6iHYuOvWUOJSA,JEhPHeoLQhkOIWMZn6k8bw,1.0,0,0,0,"Great Basin Brewing has always been our go to restaurant for its great food and atmosphere. We like to celebrate our families special occasions  and also eat there on a weekly basis.  We love the service, food and the beer.
Until last Sunday morning when we came to have breakfast and celebrate my dads 76 birthday and the birth of my new niece. This was suppose to be a great day of celebration. Unfortunitly the manger was unfriendly from the begininng I have never been more disrespected and treated more rudely by anyone in my entire life. I own to of my own businesses and have been a manager myself for over 30 years. She was unprofessional, rude and continue to bully my family through the short experience we were there about my fathers service pet.
The manger disrespected my farther who is a retired peace officer and my whole family. She talked behind our back with staff and the entire staff treated us with an attitude. When I quietly confronted her she raised her voice to draw attention to the situation and then proceeded to ask me to leave the restaurant and never come back. I am a 53 year old wife, mom, Daughter and business owner and it was unacceptable for anyone in a mangers position to treat and bully a customer like that.  
I would usually not think twice about this, but I like this restaurant and I want to return someday. I have to stand up to a bully and let people know you can't get away with treating other people with disrespect. We had done nothing wrong!!",2019-01-22 22:50:02
z_B25LkFYvt0TApyGRrBKQ,5ijLEJcNY2nhjDGtcmPTpQ,VIacKYoOZn6Wi9N1xtq1Hg,1.0,0,0,0,I wish I would've looked the reviews up before booking. They took my money never showed up or call. I've been calling and haven't gotten an answer or a reply back through email. I contacted Groupon letting them know that Photo Booth Booking is using them to boost their business and ripping people off.,2017-06-11 11:45:58
qLV8sHcabk0SmwZSRDOxCA,mJonShqOoqWH0yqWVekr0A,o_HXVVuM2iUZk-6F3-sHXw,1.0,0,0,0,Food was excellent...service sucked.  There were exactly 16 people in the entire restaurant when we arrived at 5:15.  There are now 19 people here at 6:43 and have been waiting 17 minutes since ordering dessert.  Still nothing.,2017-11-20 23:49:10
36qse1Ug7XfyoxZyy3E6FA,-njdCWb2FkFFZ4VLZfgXJg,DlftUgUjkfH9kxpJMIxHpw,1.0,9,0,0,"No wait, polite staff, easy parking, the general environment was clean, saw no disinfecting of tools between customers.

They cut hair here but this is not a barber shop.  The first tip that the vibe here is about them, not the customer, is that they were playing women's daytime television.  There were two men there before me, this place is about, get in, pay, get out.

I used to get haircuts in Nashville but my barber moved; most of the barbers I've ever known looked at their craft as a skilled trade they take seriously.  Like a really good mechanic, you can tell a lot about them by how they keep their tools and workspace.

The basic full clipper cut quality was a 5 of ten with no attention to detail.  Though there was no one waiting, the cut was rushed.

Most significant reason to not go back is that the final neck clippers were either dull or not aligned properly and they micro cut my neck about five times.  I had contact whelps all over my neck for 48 hours.  To use clippers that actually nick people makes you wonder if they disinfect between clients.

I think in a lifetime of hair cuts I've had one or two of these types of nicks, there were literally five places where my neck was nicked.  I wouldn't advise anyone to go here and I definitely wouldn't take a child here to experience this.",2013-11-07 14:19:22
_TlXMHhPszHCpOGTYo9xOA,hStBveykwMrA0bMD31e4Rg,zOq4rQu9N4F8Rc6TgVMtDA,1.0,1,4,0,"When I called, they had appointments available all the next day which should have been my first tip off not to go here. I am a college student here originally from the Northeast with widely recognized national insurance. After making an appointment and showing up early to fill out all of the paperwork, the woman behind the counter told me she could not find my insurance in the computer. She then had me get on my insurance's member site to prove I had insurance. She then told me she would not take my insurance even though the office is indeed a provider for that company. I called my insurance after getting home and they said that they should have honored my insurance and an investigation is now being started against the office. While I was there, I also heard the office workers talking about how they had lost another patient's frames during the order process and would not be able to help him and also saw the secretary turn away another man who walked in with broken glasses saying that since he had not gotten them there, she could not help him. Overall, very unhelpful and uneducated workers. Honestly one of the worst experiences I have ever had with any doctor's office and could not recommend against going here any more strongly.",2012-10-17 16:05:55
xsDvSZt9iHx-mJR0PoSkfQ,-LG9Tr30gw2Q3qrXPYkx4w,XQWZQjC73fCTRGWnD18-Eg,1.0,3,0,1,"Don't ever go here unless you want the staff to screw up your to go order. And I was the only one in the restaurant at the time. Sure they refunded my money, but only after I walked back up there.",2016-10-17 20:57:09
wtc_HnhsAE0WZ3j1WC8Ixg,RCelI_UveOiU9LgZF6uh5Q,3X1IHpOzx0IYp5wM7JVF4g,1.0,2,0,0,"I tried this place for lunch on a sunday. Worst mistake.
they had limited dishes in the buffet for a Sunday. 
The tandoori Chicken was cold and very dry, it had artificial flavor of smoke which was so bad. 
The chicken in the chicken tikka masala was probably cooked a week ago, it was hard and tasteless. 
 The worst  thing, the naan/roti was made and kept next to the buffet under a heating lamp. Naan/roti was chewy.
 Any place that does not serve fresh made hot naan/roti tableside should not be tried. 
Overall the food was very bland with no hint of any spice.",2014-07-02 23:00:33
py6UJBflFnLKIEx_sBenBg,X4fifG-cFBPU_wEZZTVXCA,AQw0B8j9QV1RkFLLFiwkuw,2.0,1,0,0,"Been there 4 or 5 times on visits and I don't see us going back. Most of the dishes we had were ok, basic diner breakfast quality, except the seafood omelette, which was horrible.  Most of the ""fish"" in it was imitation crab, which took over the dish with its sweet-tinged taste. The hollandaise sauce was completely devoid of taste, which would have helped if it was decent.

The service is average to poor, and the prices are on the high side, so we'll see what else is around next time we're in town.",2014-11-29 20:48:48
EJONS-2m7pnj3zJQjKB1ZA,y2_cPYHPfdWMIMH0WfOJ0g,RKFzLOJTTd3h-Wo8kSwWzg,1.0,0,0,0,"Used Adam's a 3rd time only this time it was an out of state move. Sadly I can no longer recommend them. My mom and I are missing a TON of belongings included all of our Kitchen Aide gadgets. We called Adam's Moving and they said they'd look in their storage to see if any left over boxes were brought back. When we called back they said sorry we didn't find any boxes. Adam's moving made no attempt to make us whole or compensate us for our missing things whatsoever and are out hundreds of dollars of expensive kitchen equipment. Normally I wouldn't accuse anyone without proof but one of the movers mentioned how their girlfriend loved to bake. It seems highly unlike that, that was a coincidence. Additionally, paint was completely scraped off of furniture including my large mirror and my mom's bedside table. Lastly, my head board & footboard are a cream colored fabric and I found orange stains all over it. Thankfully the stains came out but I hate to think what it was not to mention I shouldn't have had to. They also used to offer to wrap beds for an extra charge before moving but didn't during this last move. I believe they hired outside contractors for this move as one of them said they live in South Carolina. I attached pictures of the furniture.",2019-12-18 21:56:05
WmstnRwKCOoJiQ2Km6kF0Q,7mzo8uYToyTkdl4kpAsgiQ,QtST1igZAi0q9LxJr6srIQ,2.0,0,0,0,"This place is a quick oyster place (for me), but definitely not worth it unless you are craving and short on time.  I have been to this place twice, one time as a tourist and another time is today (when i needed a quick bite).  I ordered 1/2 dozen of malpeque oyster, oyster stew, and flounder sandwich. The malpeque was ok, I really wanted oyster for the past few days so it was more to stop a crave.  The oyster stew is nothing special, just onions, scallion, and some oyster. I much rather take the New England clam chowder any day.  The flounder sandwich however was huge! They gave me two huge pieces of fried fish, lettuce and tomato (refer to photo). The meal overall was filling, but its not delicious. If I wasn't crunch on time, I probably would have consider any other place in the terminal.",2012-03-25 23:34:56
lMl5Caenj3Sju-gjnas8Lw,FQpOxX3835MY0wacqLaW_w,1gRA60wSskoLvkiC8sylWg,1.0,1,0,0,worst taco bell i've ever been to. i've been here on two different occasions at 10 at night and both times they've said that they are not taking orders. it makes absolutely zero sense. i seriously think they just don't want to work!,2018-07-16 02:30:56
LxF-plipE97hqNXXmIGpIg,UWDWiA0nPVUhD_wa4ooTpg,BI_YRiuhNfAzgkUR1s9XgQ,1.0,1,0,0,"Not sure why my last post got removed, so ill keep it short. We were lied to on several occasions. We understand covid delays but they were HORRIBLE with communicating the issues. We just got our last piece of furniture, and we ordered june 12th (almost 7 months ago). Management yelled at me, we had stuff that came damaged (torn and stained) and wrong, but it was all our fault. Customer service is beyond atrocious. 
Keep your expectations extremely low, and you'll probably still be disappointed. The truth comes out after they have your 20% 
Left Brook 3 voicemails, still havent heard from him. We bought an entire houseful of furniture. Never again and we are sharing our experience with others to ensure the same doesn't happen to them.",2021-01-02 18:57:56
Ye_3I7WabOhmbmfYAWFCYw,ZLJMCYc8UpR-u5lhl7dg2Q,mGy0KzmeGIECUL0nZXUV0g,1.0,1,1,1,"Hands down the worst vegetable cream cheese I have ever tasted. Nickel sized chunks of radishes and it was SUPER sweet. I had to wipe it off the bagel it tasted so awful. I ordered it after they touted it was homemade. Well, that recipe is JACKED UP. They also put American cheese on everything, which is the opposite of gourmet. Get a sharp cheddar! I mean, come on. It's not hard. Seriously one of the worst bagel places I have ever eaten at.",2012-08-02 19:49:54
7_EYfi1B7VTroEKFl1w-vA,BRB1HGO9Wh7-CBr1MsqDeA,T1T2YhSt283jFngHBUYtwg,2.0,0,0,0,"The size of the spicy crunch sushi roll circumference was a little over an inch. The fish in the middle was very scarce. I ordered 4 similar rolls and all of them were very skimpy. Flavor was ok but I have gone to several other sushi restaurants for comparison reasons and Haiku is definitely lacking in portion size. Purchase was a ""to go"" on 1/7/2021.",2021-01-15 19:27:02
TCRKZW_WfJ63yZHa-5H_vg,ZOZP_KqtKb1SZgtrzm99AA,aYWSkPtQZtr9T962B6ACOA,1.0,0,0,0,"The people that work at this location are great this is directed at the corporate AHole douche bags that come up with their  ""policies"".
Charged me for a whole months rent even after I moved out! Beware they have a very stupid company wide policy, not just in Philadelphia. I moved out on 12/2 and they charged me for the whole month! All they say is ""That's our policy"". Yeah but that doesn't make it right!  Your charging people for what they haven't used. If they were a decent company then their policies would reflect the ethical treatment of their customers. Treating people like crap and squeezing as much money out of them with zero regard for fairness or customer satisfaction is not a viable long term strategy. I will NEVER use this company in the future and will go out of my way to influence everyone else not to. Now was that worth an extra months rent? Being greedy and unethical and creating an army of unhappy customers is a sure way to lose in the long term.",2021-12-03 16:54:42
zSciJJdmTSBGkCtojHXljw,rEmSU-K0LcKr3rlufJzYYA,5MBQI5eyP-iRf_c-Tqvetw,1.0,0,0,0,"If there was an option for no stars that's what I would give. My husband and I are moving from GA to WY. We stopped in St. Louis for the night and stayed there. First and foremost, the room reeked of marijuana. While we were asleep, two people broke into our vehicles and stole things out of our car on top of busting the glass windows and further minor damages. There was supposed to be a security guard working, but he was nowhere to be found. Employees couldn't view the footage without the manager, and we had to ait over for hours for her to get there. DO NOT STAY HERE EVER!!!!",2018-09-20 23:53:23
NxEWIjyviAmMt9JWXzxTqg,0uYQlgwQrJfBFpF1bkA6Hg,Iy_TKazJDFzKziuGedhz1w,1.0,3,2,0,"Another update on Cusanelli's.
We have never received a response, email, or a returned phone call.
If you want to go to a restaurant with the worst food in st. Louis then this is the place for you!  Otherwise avoid it like the plague!  They do not care and it shows in their food and their lack of response!",2017-11-19 17:57:50
UJzenUUGH67E-5kbji6FkQ,uMyUIZgkiFnm51wi2qwbtA,c4IkL2K64JeFC7kcnbupsw,1.0,0,0,0,I would say this was one of the diss appointing times I've been to Chipotle. The food is just as good? But someone needs to come in train these people about customer service. Not to mention the place was fairly dirty. Yuck and rude!,2014-07-24 16:43:38
IspAOIjMTN5nZQOZhBldMg,0CYKo-7Uys4fJBShC1wRHg,CraVVOWt3BRFDC9T7aupAw,2.0,0,0,0,"Got take out, although my order was taken promptly over the phone and the server that cashed me out was pleasant.  I can't get over how when I got home and opened the steak box I was overwhelmed by a smell I can only describe as old bologna. The steak was horrible, I fed it to the neighbors dog. At least the salad and broccoli was edible. With tip I wasted $20. Don't make the same mistake.",2017-06-02 01:17:06
8tcBu0jVmLc_SBcdmab5Tw,Uj65TTKx-WYZkPwhquyzrQ,AtdLdhClg_yhrjmkDTmcUQ,1.0,2,0,0,Horrible salon ...owner is rude and arrogant. Staff speak non stop to one another in their native tongue and the tone is loud and abrasive !,2013-06-17 23:17:05
fNlANSuLQ4_P0qlBIqExvg,TzAhO0fQLDr5HHqQLV0GfQ,ByMJ2-lGfs7_HivOoApW1w,2.0,0,0,0,"This review is for their Sushi only.

So I should know that any place that advertises as being both Japanese and Chinese should send out red flags.  It's like having two professional degrees....you end up being mediocre at both.  

The food:

Overpriced for what it is.  The rice is sticky and mealy, which makes eating raw fish on top of it unpleasant.  They did have fast service which is a minor plus.

The quality of the fish was so-so.  My unagi was nice (but I think I've never had bad eel at any sushi restaurant), but my spicy tuna roll was just plain gross.  You know how some places use the tuna scraps to make a diced tuna roll instead of solid pieces of tuna?  This is what you get here.

The atmosphere:
Old, dark, run down and dirty china town feel...without the authentic, make it worth it taste.

Although this place is right around the corner from me, with places like Doma nearby, I will NOT be coming back.",2012-04-28 22:07:48
Nls0HQLpbWOiHbFul-aGmw,2xFCUH4wMnUR8uOSxhTPpQ,Cjwb7VQGP0u2eWYj1wnO3g,1.0,0,0,0,"Got a restuaurant.com coupon for 25$ off dinner.  What a mistake.  

My girlfriend and I ordered three sushi rolls and an eel entree.  The fish in the rolls was of low quality and the rice was covered in sesame, which overpowered any fish taste (perhaps the point). The tiny portion of eel was overcooked and set atop a bowl of rice cooked with an enormous amount of vinegar.  

Finally, when we got our bill, there was a surprise 10$ charge in addition to an automatic 18% gratuity.  These two charges almost completely cancelled the 25$ discount, the only reason we went.  I will never go back, and would give negative stars if possible.  I signed up to Yelp just to give this review.",2011-11-01 01:05:06
NYktvLvb7q8zOejGOgCYBg,20_Wqu8t4RDRm8WMQe6Nkg,9--QS5ChKDYf4POHKujoiw,1.0,0,0,0,"The worst bar in NOLA!! Having UGLY in the name of this place is very appropriate and telling.  My husband went to this place tonight 6/10/17 - a Saturday and during Pride week.  There were only 4 people at the bar and no one in restaurant.  That should have been our first hint that this place is horrible.  We wanted to go service.  My husband and I stood at the end of the bar where there was a sign that said -To go and pick up orders.  We stood there for 5 minutes while the bartender was at other end talking to a couple of patrons.  My husband asked for service and the bartender proceeds to yell across bar - Hey dude, one customer at a time.   We leave immediately.  Every other bar in area is filled!  If you treat patrons like this bartender did, no wonder there were only 4 people in this bar at 9pm in NOLA on a Saturday night.  Never ever again!!",2017-06-11 03:21:29
wJHZvIRdd2mLaQ1ukW0FNQ,XxhQLL1YfqvP8limolxBjw,XuC0WlUNm7IKzyoAQIw-7A,1.0,1,0,0,"I just had a horrendous experience with the reservations and billing department here.

In late June, I made a reservation for 2 rooms for a wedding I was attending in the area on August 15th. The same day (or very next day) I called to cancel these reservations because our first choice hotel became available. I have an email that I wrote to myself that day with my confirmation numbers as well as the cancellation numbers:

Confirmation number 67338301
Cancelation 52661698

Confirmation number 67338299
Cancelation 52661698

Turns out the cancelation number was the same and the person I had spoken to had only canceled 1 room! I only recently discovered this mistake while doing my taxes and called to clear it up.

I received quite a bit of pushback on this from the Hotel itself so I called a customer service number. The woman I spoke to was more understanding and agreed to refund my cancellation. She gave me a confirmation number and said my account would be credited within a few days.

That was 10 days ago.

I just called again to check up on things only to discover they changed their minds about giving me a refund! Nothing I could say would sway them.

Maybe I've been lucky, but this is the very first time I've been wrongly billed for anything that wasn't cleared up with a phone call. I guess I just trust that companies might think twice before stealing a quick $175 off a customer especially in this age where it's so easy for me to share my experience.

This might be a fine hotel, but honestly I'm not sure I'd ever stay at a Holiday Inn Express ever again after this. There are so many better options that haven't treated me like this.

Go to the Sheraton down the street. It's a nicer hotel anyway.",2016-03-08 18:00:52
zZgHrRKgtjpdxVngCqvzEQ,skGnFp479Hh3nGgAjEROXg,uRHN8U1TTh3Lths6MqEpUw,1.0,2,0,0,"Mt Laurel Concentra

This place is filthy, I have been to cleaner animal hospitals. Its basically a clinic and if you want real medical care do not come here. You will wait 3 hours past your appt time if you have one. Place should be shut down. A way for employers to get half ass healthcare for injuries on the job !!!!",2018-02-16 21:01:08
RVVOEawVt-hOrvzsG_Vfrw,e67fm29pOiQUcPSltCAHVA,JXwynj0wX00eJDDHEUDa3A,1.0,0,0,0,Great staff but lack of efficiency is horrendous!  Waited a hour to get a money order seemed so disorganized.  Never got my money order   yet the funds have been drawn out of my accounts.,2014-12-01 14:16:25
wwkKTD-HFil1k7Mthc7Blg,EaMbwEjfQvzg4-_Cr61tgA,_5WyW7OsgEkEkBk96zwH2Q,1.0,0,0,0,"Walked in today to get my eyebrows done. Due to my job, I keep my nails short. One of the ladies (I use the term very loosely) asked if I wanted my nails done too. I politely replied no. After I walked by, she yelled after me ""Well you need your nails done!"". I walked out and will never be back. Going back to C+D nails in Penn Mart Shopping Center.",2016-12-09 18:32:34
xCx9niz0E_3Ij_IiszbfjQ,sM5wqEX71Zg85892SzjOFQ,arjkq9xxhTjwmncEsXNRmQ,2.0,0,0,0,"We found the Harrah's in Reno to be very disappointing. The building is very, very dated. Our room was dirty. Service staff was wonderful and we ate in some excellent restaurants. The worst part of all is that the ventilation is so bad as far as the smoking. It's absolutely impossible to enjoy any of the machines when cigar smokers and cigarette smokers are everywhere. The ventilation system was practically nonexistent. The doors were often open to the winter outside. Perhaps that was their way of dealing with it the smoke. Please go to Lake Tahoe, it's so much better. Save your health.",2018-12-14 04:46:47
zaEfVfyRXTpiEXPXWnR-mg,-sFQA3NMLrO2pb8V_07Z8w,vkffDkvbUwkgEXoBbCAXng,1.0,2,1,0,"There is now nothing worth eating at Famous Dave's! Dave Marks, in his infinite wisdom has chosen to remove the wonderful Chicken and Rice soup from the menu. 

Now you can just have overly salty meat with an overlay of smoke.",2013-11-09 21:03:39
YnNmlphBdUhMgSWpueVMYA,VNDDhFOdqF7DCPpz0GFMyA,or1JuxvK2kcrKvM2djYUEQ,2.0,2,1,0,"Went here for brunch. Food wasn't great and neither was the coffee. Prices a little high, and given that the food wasn't great, I will not be back. (also...it's always unclear if they will be open - what's up with that?)",2016-01-24 23:37:10
